y_true,y_pred,y_true_index,y_pred_index,prob_glioma,prob_meningioma,prob_notumor,prob_pituitary
glioma,glioma,0,0,0.9999759,1.8306631e-05,2.3581485e-07,5.538533e-06
glioma,glioma,0,0,0.8959571,0.10403036,2.2512326e-08,1.2510578e-05
glioma,glioma,0,0,0.9999974,1.5827844e-06,2.0391889e-08,1.0369212e-06
glioma,glioma,0,0,0.99999774,6.835578e-07,7.8382465e-07,6.908777e-07
glioma,glioma,0,0,0.99997973,6.346834e-06,5.066978e-07,1.3401683e-05
glioma,glioma,0,0,0.9384508,0.05182206,3.720744e-05,0.009689887
glioma,glioma,0,0,0.9998872,8.702908e-05,2.4409852e-05,1.2894993e-06
glioma,glioma,0,0,0.9712058,0.028292703,1.6320593e-05,0.000485254
glioma,meningioma,0,1,0.008419764,0.98997843,1.3225679e-05,0.0015885391
glioma,glioma,0,0,0.8040834,0.026138263,0.00016749778,0.16961093
glioma,glioma,0,0,0.99989414,0.00010524618,4.4513578e-07,1.16106214e-07
glioma,glioma,0,0,0.9815013,0.013175852,5.4567274e-05,0.0052683535
glioma,glioma,0,0,0.7564106,0.17440091,0.00011280139,0.06907567
glioma,glioma,0,0,0.9933989,0.0027169075,0.00018929763,0.0036949269
glioma,glioma,0,0,0.9999975,5.9209583e-07,1.9820642e-07,1.6447718e-06
glioma,glioma,0,0,0.9999467,3.512041e-05,8.851845e-08,1.8085526e-05
glioma,glioma,0,0,0.82066005,0.1727013,0.0001256383,0.006513071
glioma,glioma,0,0,0.99976057,1.3938379e-05,2.8613217e-06,0.00022268634
glioma,glioma,0,0,0.99301493,0.0066089616,2.893419e-06,0.00037326483
glioma,glioma,0,0,0.9965855,4.2166503e-05,5.488433e-06,0.003366839
glioma,glioma,0,0,0.9999728,2.0187246e-05,1.6147517e-07,6.87575e-06
glioma,glioma,0,0,0.9998658,1.506577e-05,3.4418666e-05,8.4693136e-05
glioma,glioma,0,0,0.99989104,8.675057e-05,2.6982494e-07,2.1897218e-05
glioma,glioma,0,0,0.9999057,1.1209391e-05,1.6124818e-06,8.1466686e-05
glioma,glioma,0,0,0.999461,0.00022132494,2.9455543e-06,0.0003146649
glioma,glioma,0,0,0.9999956,1.8068748e-06,1.1518123e-06,1.404794e-06
glioma,glioma,0,0,0.99998176,1.667399e-05,7.395321e-08,1.399697e-06
glioma,glioma,0,0,0.99973315,6.0119397e-05,1.0009023e-05,0.00019671714
glioma,glioma,0,0,0.99983895,5.365089e-05,2.3166756e-05,8.4235355e-05
glioma,meningioma,0,1,0.0043390696,0.9930483,9.101227e-06,0.002603554
glioma,glioma,0,0,0.9990609,1.6188305e-05,1.1619353e-06,0.00092175003
glioma,glioma,0,0,0.9979042,0.0020339943,1.2584806e-06,6.0574333e-05
glioma,glioma,0,0,0.89145213,0.072741345,6.2648665e-05,0.035743866
glioma,glioma,0,0,0.998307,0.0016903423,1.0734677e-06,1.609589e-06
glioma,glioma,0,0,0.9999975,1.5478249e-06,2.2703209e-07,7.4452527e-07
glioma,glioma,0,0,0.9983589,4.071362e-05,0.00096030417,0.0006400618
glioma,glioma,0,0,0.99858713,0.00019948887,2.5571826e-06,0.0012109333
glioma,glioma,0,0,0.99970657,0.0002899961,1.9494323e-07,3.1284517e-06
glioma,glioma,0,0,0.9759512,0.023407333,0.00011830674,0.0005231759
glioma,glioma,0,0,0.9999944,5.187286e-06,6.00372e-08,2.6413068e-07
glioma,glioma,0,0,0.99485224,0.002842025,0.000729938,0.001575815
glioma,glioma,0,0,0.99853253,0.001038512,0.00023239302,0.00019659652
glioma,glioma,0,0,0.99996185,5.1045954e-06,5.2062444e-07,3.2588763e-05
glioma,glioma,0,0,0.99647176,0.0034998364,6.430247e-06,2.196174e-05
glioma,meningioma,0,1,0.06794967,0.85616744,3.676084e-05,0.07584619
glioma,glioma,0,0,0.9999808,6.4016976e-06,1.0529251e-05,2.2544434e-06
glioma,glioma,0,0,0.998553,0.0014469016,3.04818e-09,1.4002713e-07
glioma,glioma,0,0,0.99929655,0.00069971994,1.7342437e-06,1.9071095e-06
glioma,glioma,0,0,0.9998746,6.6557994e-05,3.4860408e-05,2.4038216e-05
glioma,glioma,0,0,0.9675066,0.0041143657,6.6481164e-07,0.028378338
glioma,glioma,0,0,0.99138695,0.0015017268,0.0010618732,0.0060493737
glioma,glioma,0,0,0.99411064,0.0058088386,4.166196e-07,8.00523e-05
glioma,glioma,0,0,0.99975234,0.00015767419,2.8677243e-07,8.970025e-05
glioma,glioma,0,0,0.9999831,1.6495303e-05,2.2863318e-07,2.1918349e-07
glioma,glioma,0,0,0.9996996,0.00029838766,3.4605705e-07,1.6705784e-06
glioma,glioma,0,0,0.91946715,0.07985813,2.771842e-05,0.00064700766
glioma,glioma,0,0,0.9999436,5.4583972e-05,1.1290716e-06,7.0990245e-07
glioma,glioma,0,0,0.9992889,0.00045769496,8.222851e-05,0.00017111792
glioma,glioma,0,0,0.99891365,0.0010751203,8.096123e-07,1.0376647e-05
glioma,meningioma,0,1,0.14719534,0.8104116,0.0018133547,0.040579744
glioma,glioma,0,0,0.9990754,0.00066245435,0.00015270284,0.00010939521
glioma,glioma,0,0,0.9997273,0.00026557277,3.302923e-06,3.72964e-06
glioma,glioma,0,0,0.997758,0.0022271215,9.1047497e-07,1.3982575e-05
glioma,glioma,0,0,0.99996805,3.078983e-05,3.0050277e-08,1.1499959e-06
glioma,glioma,0,0,0.9994861,0.0005107191,4.3924833e-09,3.1906986e-06
glioma,glioma,0,0,0.9119287,0.08619712,7.38377e-05,0.0018002844
glioma,glioma,0,0,0.99426174,0.0037413577,0.000981551,0.0010154077
glioma,glioma,0,0,0.99989283,5.5045442e-05,1.6258409e-06,5.049394e-05
glioma,glioma,0,0,0.99958104,0.00041641796,1.6949707e-06,8.8387606e-07
glioma,glioma,0,0,0.9998908,0.00010875552,1.4324499e-07,2.5422656e-07
glioma,glioma,0,0,0.99673766,0.0032583375,5.8541804e-08,4.028561e-06
glioma,glioma,0,0,0.99698985,0.002348242,2.4087492e-05,0.00063772703
glioma,glioma,0,0,0.9996482,5.1735665e-06,1.016316e-05,0.00033650018
glioma,glioma,0,0,0.987986,0.0075308993,9.58093e-05,0.0043872893
glioma,glioma,0,0,0.99895597,0.00095567026,2.0718535e-06,8.6301676e-05
glioma,glioma,0,0,0.9988961,1.676176e-05,1.0515176e-06,0.0010860409
glioma,glioma,0,0,0.99999297,5.882028e-06,5.1637176e-07,6.352057e-07
glioma,glioma,0,0,0.9989478,0.000982322,2.2256401e-05,4.7693567e-05
glioma,glioma,0,0,0.999721,0.0002739184,1.566851e-07,5.0052736e-06
glioma,glioma,0,0,0.9787139,0.019891452,7.036069e-06,0.0013876233
glioma,glioma,0,0,0.99879265,0.00032968665,0.0008015908,7.604995e-05
glioma,glioma,0,0,0.99879396,0.001072452,1.6319289e-06,0.00013192455
glioma,glioma,0,0,0.9999764,2.0131642e-05,2.526308e-06,9.670322e-07
glioma,glioma,0,0,0.99623245,0.001504017,0.00060088345,0.0016626634
glioma,meningioma,0,1,0.2152248,0.76123637,0.0003195093,0.02321928
glioma,glioma,0,0,0.9992207,0.00036174196,2.4920519e-06,0.00041501923
glioma,glioma,0,0,0.99921846,0.00052966585,5.0964827e-06,0.00024671105
glioma,glioma,0,0,0.99523854,0.0047444226,2.4932779e-06,1.4502518e-05
glioma,pituitary,0,3,0.13408828,0.36837047,0.0046886676,0.49285263
glioma,glioma,0,0,0.99851984,0.00096916367,7.0850333e-06,0.0005038613
glioma,glioma,0,0,0.99575967,0.002025377,0.0010786131,0.0011363182
glioma,glioma,0,0,0.9995938,0.0003721355,1.452619e-06,3.2706674e-05
glioma,glioma,0,0,0.94066405,0.04850293,0.00065887073,0.010174108
glioma,glioma,0,0,0.9996056,0.00011288515,6.428981e-06,0.0002750508
glioma,glioma,0,0,0.9999305,6.776309e-05,2.9557262e-07,1.4391392e-06
glioma,glioma,0,0,0.99964607,0.00026272965,6.695604e-05,2.4244346e-05
glioma,glioma,0,0,0.99912614,0.00076634076,5.8632922e-06,0.00010175638
glioma,glioma,0,0,0.9999733,2.5535584e-05,5.0049888e-08,1.1431949e-06
glioma,glioma,0,0,0.99898964,0.00058967085,6.1664136e-06,0.0004144481
glioma,glioma,0,0,0.99892884,0.00047273908,2.5892883e-05,0.00057259476
glioma,glioma,0,0,0.9993067,0.00058030174,2.0818081e-06,0.00011101367
glioma,glioma,0,0,0.9993,0.00033221996,1.6507982e-05,0.0003511759
glioma,glioma,0,0,0.99945563,0.00033451576,4.3533088e-05,0.00016639629
glioma,glioma,0,0,0.9992679,0.0005873644,7.2902076e-06,0.0001374528
glioma,glioma,0,0,0.99939764,0.00029074046,5.70736e-06,0.00030586845
glioma,glioma,0,0,0.99934036,0.0004466516,2.8984707e-06,0.00021012964
glioma,glioma,0,0,0.9914069,0.0012392597,3.7094687e-06,0.007350194
glioma,glioma,0,0,0.9492077,0.032606438,0.0002756069,0.01791021
glioma,glioma,0,0,0.9799284,0.013743559,0.0023873015,0.003940836
glioma,glioma,0,0,0.9854199,0.0024275787,0.010901254,0.0012513056
glioma,glioma,0,0,0.94061893,0.053020254,0.0014148933,0.0049459194
glioma,glioma,0,0,0.8597459,0.11389568,0.010739856,0.0156184565
glioma,glioma,0,0,0.8666177,0.09194305,0.00067229854,0.040766902
glioma,glioma,0,0,0.999627,0.00013707248,3.7909802e-05,0.00019805413
glioma,glioma,0,0,0.9997714,4.6002446e-05,3.5637714e-07,0.00018228483
glioma,glioma,0,0,0.99981517,5.6697558e-05,7.081354e-06,0.000121181205
glioma,glioma,0,0,0.95570326,0.043941446,3.9920647e-05,0.00031538465
glioma,glioma,0,0,0.9988738,0.0010567321,6.503989e-06,6.298051e-05
glioma,glioma,0,0,0.99474156,0.005161323,6.864409e-06,9.0261135e-05
glioma,glioma,0,0,0.8219693,0.17703305,0.00029645706,0.00070132664
glioma,glioma,0,0,0.7110987,0.28351784,0.00018824608,0.0051951585
glioma,glioma,0,0,0.9970119,0.0029585806,9.411153e-06,2.0131676e-05
glioma,glioma,0,0,0.88486886,0.08722359,0.0059015052,0.022005975
glioma,glioma,0,0,0.9993242,0.00034153764,8.396498e-07,0.00033344654
glioma,glioma,0,0,0.9995665,0.00026303186,4.8057354e-06,0.00016573828
glioma,glioma,0,0,0.9996517,0.00015211252,3.8347357e-06,0.00019242454
glioma,glioma,0,0,0.9961797,0.0036184746,3.8248295e-06,0.00019809656
glioma,glioma,0,0,0.9984493,0.0007446332,2.2601105e-05,0.0007834287
glioma,glioma,0,0,0.99952686,0.00042958002,3.2149594e-06,4.039112e-05
glioma,glioma,0,0,0.99688846,0.00095828273,2.9596235e-06,0.002150338
glioma,glioma,0,0,0.96785766,0.023182785,0.00057782204,0.008381775
glioma,glioma,0,0,0.935738,0.032822046,0.022637961,0.008801971
glioma,glioma,0,0,0.9752383,0.0045558373,0.016070154,0.0041356967
glioma,glioma,0,0,0.9877857,0.0063821953,0.0013686515,0.004463501
glioma,glioma,0,0,0.5898372,0.38479507,0.0032978498,0.022069894
glioma,glioma,0,0,0.8354271,0.1120317,0.0032777975,0.049263366
glioma,glioma,0,0,0.90990096,0.058638733,0.027603406,0.0038568948
glioma,glioma,0,0,0.996333,0.0035752263,9.449003e-06,8.22219e-05
glioma,glioma,0,0,0.9981053,0.0017826881,5.6113604e-05,5.5833196e-05
glioma,glioma,0,0,0.99821556,0.0002698139,0.0014740919,4.0534844e-05
glioma,glioma,0,0,0.9992393,0.00075172074,3.47012e-06,5.5121036e-06
glioma,glioma,0,0,0.99772865,0.0021018127,1.27858275e-05,0.00015685012
glioma,glioma,0,0,0.9753587,0.024435157,1.4761539e-05,0.00019127544
glioma,glioma,0,0,0.94953734,0.04900263,0.0005804148,0.0008796138
glioma,glioma,0,0,0.9997683,6.274638e-05,7.110516e-05,9.7793476e-05
glioma,glioma,0,0,0.9942486,0.00064193364,0.004912176,0.0001971842
glioma,glioma,0,0,0.99570245,8.175995e-05,0.004170041,4.569531e-05
glioma,glioma,0,0,0.9998585,3.5301993e-05,9.2076145e-05,1.4103335e-05
glioma,glioma,0,0,0.9861622,4.8555477e-05,0.013710026,7.9173886e-05
glioma,glioma,0,0,0.77955925,0.0010071995,0.046145122,0.1732884
glioma,glioma,0,0,0.98713636,0.00079254544,0.011054528,0.0010165408
glioma,glioma,0,0,0.9823283,0.017658314,6.5376244e-06,6.8806416e-06
glioma,glioma,0,0,0.97222173,0.027627066,0.00013366401,1.758988e-05
glioma,glioma,0,0,0.99936277,0.00060338696,3.2824933e-05,1.0211445e-06
glioma,glioma,0,0,0.9968472,0.0031407238,8.6628925e-06,3.4187674e-06
glioma,glioma,0,0,0.9777924,0.022184752,1.1480731e-05,1.1408717e-05
glioma,glioma,0,0,0.9890035,0.010988544,1.9323831e-07,7.772165e-06
glioma,meningioma,0,1,0.004900508,0.99497026,2.9686125e-05,9.952263e-05
glioma,glioma,0,0,0.97820526,0.021762265,2.9486563e-07,3.21536e-05
glioma,glioma,0,0,0.9601709,0.039565176,1.624066e-05,0.0002476933
glioma,glioma,0,0,0.9986344,0.0012649368,1.5755877e-05,8.4891966e-05
glioma,glioma,0,0,0.98767686,0.012292323,2.9824287e-06,2.7843509e-05
glioma,glioma,0,0,0.90598536,0.093853414,9.693804e-06,0.00015153701
glioma,glioma,0,0,0.50447243,0.4954417,1.0104685e-06,8.4878455e-05
glioma,meningioma,0,1,0.2789262,0.7205038,1.2008967e-05,0.00055805815
glioma,glioma,0,0,0.4956997,0.45064443,0.0022475356,0.051408306
glioma,glioma,0,0,0.5126239,0.426072,0.0071132337,0.054190956
glioma,glioma,0,0,0.97679865,0.019084036,0.00041673039,0.0037005628
glioma,meningioma,0,1,0.25303695,0.7190021,0.00068554125,0.027275365
glioma,pituitary,0,3,0.18074888,0.20241083,0.004216029,0.6126242
glioma,glioma,0,0,0.8379322,0.11652728,0.0005002116,0.045040227
glioma,pituitary,0,3,0.017200949,0.14575504,0.0014656067,0.8355784
glioma,glioma,0,0,0.6644139,0.29066697,0.0009489914,0.04397009
glioma,glioma,0,0,0.6557515,0.32293162,0.0021077136,0.019209053
glioma,glioma,0,0,0.88278025,0.11146704,0.0012516152,0.004501093
glioma,glioma,0,0,0.6784536,0.3118041,0.0015527623,0.008189556
glioma,glioma,0,0,0.961238,0.007033379,7.019306e-05,0.031658333
glioma,glioma,0,0,0.91326666,0.03121208,3.7151316e-05,0.055484097
glioma,glioma,0,0,0.5663169,0.208278,0.0016361407,0.22376895
glioma,glioma,0,0,0.6035428,0.39561212,3.5357225e-05,0.00080970523
glioma,glioma,0,0,0.92932725,0.06983527,2.0852243e-05,0.00081665284
glioma,glioma,0,0,0.9681019,0.03157156,2.1507436e-05,0.00030505078
glioma,glioma,0,0,0.85462415,0.14517188,3.5495807e-05,0.00016847631
glioma,glioma,0,0,0.76217264,0.18724921,0.00040060977,0.050177548
glioma,glioma,0,0,0.93555593,0.04430339,3.565772e-05,0.020104945
glioma,glioma,0,0,0.4989261,0.47035602,0.00030252637,0.030415349
glioma,glioma,0,0,0.6404017,0.30688804,0.010654796,0.042055473
glioma,glioma,0,0,0.9393486,0.030881964,0.0037787843,0.025990797
glioma,glioma,0,0,0.581041,0.24644217,0.023605993,0.14891087
glioma,glioma,0,0,0.7379966,0.18058848,0.020208033,0.061206855
glioma,glioma,0,0,0.9460377,0.042924207,0.0024945498,0.008543575
glioma,notumor,0,2,0.1363342,0.04109952,0.80608094,0.016485386
glioma,meningioma,0,1,0.25462753,0.74358886,0.0017573909,2.6262724e-05
glioma,notumor,0,2,0.2054522,0.033929586,0.760239,0.00037923834
glioma,notumor,0,2,0.01649789,0.01028913,0.9730665,0.0001463938
glioma,notumor,0,2,0.0068446603,0.0021285692,0.99102205,4.841936e-06
glioma,notumor,0,2,0.02140417,0.030949296,0.9476136,3.3025834e-05
glioma,notumor,0,2,0.0020870604,0.010710812,0.987187,1.5121022e-05
glioma,notumor,0,2,0.02318989,0.0017092853,0.9700205,0.005080414
glioma,notumor,0,2,0.00025257716,1.8170524e-05,0.99972886,4.4520993e-07
glioma,glioma,0,0,0.8992241,0.08395395,3.1905138e-06,0.016818687
glioma,glioma,0,0,0.9289999,0.067452386,1.6348258e-05,0.0035313389
glioma,glioma,0,0,0.9723269,0.025453432,1.0104445e-05,0.0022095838
glioma,glioma,0,0,0.7250472,0.26227176,2.1187909e-05,0.012659881
glioma,glioma,0,0,0.98461354,0.012752676,2.3885364e-05,0.0026099554
glioma,pituitary,0,3,0.26959273,0.21927804,0.00018657203,0.5109427
glioma,glioma,0,0,0.9571712,0.006125696,4.7779117e-06,0.036698338
glioma,glioma,0,0,0.9999207,9.801387e-06,1.8294556e-07,6.9242335e-05
glioma,glioma,0,0,0.9999207,1.3024574e-05,1.4697068e-06,6.485377e-05
glioma,glioma,0,0,0.99996305,2.8961197e-06,3.2636901e-06,3.0801333e-05
glioma,glioma,0,0,0.9998727,1.5436717e-05,1.2821538e-06,0.00011060975
glioma,glioma,0,0,0.9999913,2.5813108e-06,1.0339445e-06,5.0032045e-06
glioma,glioma,0,0,0.9998116,0.0001040666,4.868172e-07,8.388137e-05
glioma,glioma,0,0,0.98831624,0.009939033,0.0012656541,0.00047903575
glioma,glioma,0,0,0.9810079,0.016462171,3.1003725e-05,0.002498934
glioma,glioma,0,0,0.9755465,0.018793397,0.00021238365,0.005447724
glioma,glioma,0,0,0.99911565,0.00057803857,3.8656493e-05,0.0002676389
glioma,glioma,0,0,0.9888803,0.009660497,5.1664523e-05,0.001407558
glioma,glioma,0,0,0.94269466,0.052751604,0.00026418708,0.0042895665
glioma,glioma,0,0,0.7134246,0.22030115,0.00013510598,0.066139124
glioma,glioma,0,0,0.48925158,0.122296154,0.00043175553,0.38802046
glioma,glioma,0,0,0.99922645,0.00014014168,2.2954937e-05,0.00061038655
glioma,glioma,0,0,0.99932873,0.00012720854,8.437998e-05,0.00045977664
glioma,glioma,0,0,0.99958247,7.8077555e-06,4.1930056e-05,0.00036778772
glioma,glioma,0,0,0.9992661,7.573229e-05,5.655051e-05,0.0006016155
glioma,glioma,0,0,0.9968548,1.7122129e-05,5.898648e-05,0.0030690676
glioma,pituitary,0,3,0.47909904,0.0038140612,4.9712935e-06,0.5170819
glioma,glioma,0,0,0.9989255,4.8467904e-05,1.39183585e-05,0.0010121241
glioma,glioma,0,0,0.9390554,0.054815896,7.1414934e-06,0.0061215702
glioma,glioma,0,0,0.9357086,0.060338713,7.3690586e-05,0.003878964
glioma,glioma,0,0,0.99628973,0.0030302876,1.2827128e-05,0.00066711614
glioma,glioma,0,0,0.9849963,0.01408704,5.12665e-05,0.00086528645
glioma,glioma,0,0,0.9747586,0.022572245,0.000119140626,0.0025500515
glioma,glioma,0,0,0.899271,0.09318658,0.00011353277,0.007428852
glioma,glioma,0,0,0.9796647,0.013986799,1.6229285e-05,0.0063323146
glioma,glioma,0,0,0.79667723,0.18840007,0.0002991233,0.014623547
glioma,glioma,0,0,0.8864506,0.102874786,0.0035364323,0.007138144
glioma,glioma,0,0,0.98907405,0.0024975939,0.00757296,0.0008554902
glioma,glioma,0,0,0.9780903,0.021332916,0.0003082728,0.00026850283
glioma,glioma,0,0,0.6218475,0.26437518,0.002105484,0.11167176
glioma,glioma,0,0,0.8019913,0.050761722,0.0023777108,0.14486937
glioma,pituitary,0,3,0.26038405,0.069275334,0.0022175543,0.66812307
glioma,glioma,0,0,0.89894134,0.090720564,0.0012024215,0.009135593
glioma,glioma,0,0,0.7594674,0.18814915,0.021196948,0.031186486
glioma,glioma,0,0,0.94338024,0.020982679,0.03058803,0.005049028
glioma,glioma,0,0,0.9271273,0.06530345,0.0042760065,0.0032932456
glioma,glioma,0,0,0.78727543,0.20231876,9.343734e-05,0.010312353
glioma,glioma,0,0,0.5872896,0.38729468,0.00041042254,0.025005402
glioma,glioma,0,0,0.97512245,0.016081972,0.000449271,0.0083462335
glioma,glioma,0,0,0.9192736,0.07947478,0.00054525904,0.0007063519
glioma,glioma,0,0,0.94508994,0.050458655,0.00366999,0.0007813807
glioma,glioma,0,0,0.985104,0.0071969884,0.007504407,0.00019457254
glioma,glioma,0,0,0.959311,0.03829006,0.0022589075,0.00014002928
glioma,glioma,0,0,0.6564265,0.33925658,0.00408736,0.00022956742
glioma,glioma,0,0,0.6155426,0.3831042,0.000106100095,0.001247143
glioma,meningioma,0,1,0.3596886,0.49845436,0.091302425,0.050554607
glioma,glioma,0,0,0.90476704,0.09505194,0.000113609574,6.749438e-05
glioma,glioma,0,0,0.8931774,0.10650573,0.0002630507,5.374221e-05
glioma,glioma,0,0,0.99686134,0.0018605065,0.0012282728,4.9834147e-05
glioma,glioma,0,0,0.8052643,0.19424853,0.00045111668,3.6121168e-05
glioma,glioma,0,0,0.9756176,0.024351357,2.0500707e-05,1.0623462e-05
glioma,glioma,0,0,0.9359532,0.063847475,2.1819121e-06,0.00019705149
glioma,glioma,0,0,0.9735063,0.024047593,0.0010274192,0.0014188004
glioma,meningioma,0,1,0.12309492,0.861879,0.014942292,8.370555e-05
glioma,meningioma,0,1,0.035288803,0.94642544,0.018247815,3.7944505e-05
glioma,meningioma,0,1,0.08373841,0.9149146,0.0013243905,2.2583694e-05
glioma,glioma,0,0,0.9970252,0.0021757744,0.0001376149,0.0006613667
glioma,glioma,0,0,0.59085447,0.4044935,0.0010332443,0.003618837
glioma,meningioma,0,1,0.3646632,0.5740509,0.026051147,0.03523472
glioma,glioma,0,0,0.9999857,4.186142e-06,3.6497215e-06,6.3830316e-06
glioma,glioma,0,0,0.99999654,2.14877e-06,6.938039e-07,6.065256e-07
glioma,glioma,0,0,0.99999464,2.9152513e-06,8.6212066e-07,1.6295102e-06
glioma,glioma,0,0,0.99997425,1.6254688e-05,7.1639647e-06,2.3940825e-06
glioma,glioma,0,0,0.9960821,0.0038693873,1.8898727e-06,4.663621e-05
glioma,glioma,0,0,0.9790206,0.008081697,0.012850267,4.73951e-05
glioma,glioma,0,0,0.999683,0.00021292284,6.532479e-06,9.755916e-05
glioma,glioma,0,0,0.8177147,0.17126893,5.565103e-05,0.010960737
glioma,glioma,0,0,0.9971163,0.0028371534,4.50058e-06,4.2038995e-05
glioma,glioma,0,0,0.9980015,0.0019488862,5.892863e-06,4.3621494e-05
glioma,glioma,0,0,0.9987092,0.0012535307,3.4197175e-05,3.1546017e-06
glioma,glioma,0,0,0.9685033,0.03143596,3.0597676e-05,3.015791e-05
glioma,glioma,0,0,0.9990403,0.0009210197,1.9304202e-06,3.6761747e-05
glioma,glioma,0,0,0.88241214,0.11539736,6.0335133e-05,0.0021300525
glioma,glioma,0,0,0.79745245,0.1793254,0.0005044324,0.022717753
glioma,meningioma,0,1,0.033251844,0.72876585,0.23791839,6.3955915e-05
glioma,notumor,0,2,0.016655479,0.47499275,0.5082768,7.492748e-05
glioma,meningioma,0,1,0.0021745078,0.98046654,0.0173529,6.090894e-06
glioma,notumor,0,2,0.023561466,0.08261884,0.8937373,8.2364626e-05
glioma,notumor,0,2,0.041156817,0.2566349,0.7021821,2.6227068e-05
glioma,meningioma,0,1,0.0006347708,0.99625695,0.00303909,6.923994e-05
glioma,notumor,0,2,0.000117910204,0.105069704,0.8948093,3.1874094e-06
glioma,glioma,0,0,0.85338,0.1449932,0.00022039634,0.0014064068
glioma,glioma,0,0,0.8123649,0.18507658,0.0007669272,0.001791684
glioma,glioma,0,0,0.959981,0.039117597,0.0005945536,0.00030690432
glioma,glioma,0,0,0.75271165,0.24654971,0.00040805704,0.00033051014
glioma,glioma,0,0,0.9054477,0.08798698,0.00011204333,0.006453326
glioma,glioma,0,0,0.8978016,0.10014845,1.3831454e-05,0.0020362101
glioma,glioma,0,0,0.8815191,0.11212035,0.00049176696,0.0058687027
glioma,pituitary,0,3,0.35530317,0.1857007,0.0001701758,0.45882598
glioma,glioma,0,0,0.5872778,0.12502936,0.00088464754,0.28680816
glioma,glioma,0,0,0.8086696,0.12699294,0.00064220146,0.063695274
glioma,glioma,0,0,0.494335,0.37010488,0.00086251454,0.13469769
glioma,meningioma,0,1,0.39917314,0.5198476,0.0017012119,0.079278074
glioma,glioma,0,0,0.5322828,0.047046117,0.00014658584,0.42052448
glioma,meningioma,0,1,0.028021494,0.5552425,0.00011941204,0.4166167
glioma,glioma,0,0,0.8295568,0.073800534,1.09893945e-05,0.096631646
glioma,glioma,0,0,0.7949874,0.17847788,0.0006351621,0.025899632
glioma,glioma,0,0,0.8835521,0.07462502,0.0006830947,0.041139785
glioma,glioma,0,0,0.80289924,0.19158494,0.00078026584,0.004735502
glioma,glioma,0,0,0.7951067,0.16080044,0.015493297,0.028599551
glioma,glioma,0,0,0.98306113,0.011855221,2.1769256e-05,0.0050618183
glioma,glioma,0,0,0.8338432,0.14782935,0.008942803,0.009384709
glioma,glioma,0,0,0.99999356,2.9382613e-06,1.6356454e-07,3.4153015e-06
glioma,glioma,0,0,0.99998975,3.869719e-06,1.1058028e-06,5.3411595e-06
glioma,glioma,0,0,0.99999714,1.0761191e-06,3.308369e-07,1.4442235e-06
glioma,glioma,0,0,0.9999968,1.3295379e-06,2.7856933e-07,1.6806067e-06
glioma,glioma,0,0,0.9999927,9.921113e-07,1.8050423e-06,4.5420015e-06
glioma,glioma,0,0,0.98687404,0.00030845476,0.00012769307,0.012689852
glioma,glioma,0,0,0.99925,0.00044743164,5.216414e-05,0.00025036687
glioma,glioma,0,0,0.44482416,0.29041106,0.00051531725,0.2642494
glioma,pituitary,0,3,0.2914915,0.20401348,0.0012987088,0.50319636
glioma,glioma,0,0,0.63649935,0.28086174,0.001093091,0.08154585
glioma,meningioma,0,1,0.1690374,0.7644777,0.0012730143,0.06521184
glioma,pituitary,0,3,0.36306894,0.046328604,0.00056957523,0.59003294
glioma,meningioma,0,1,0.013622698,0.8986502,8.542824e-06,0.08771849
glioma,glioma,0,0,0.36058724,0.31476793,0.0023472148,0.32229763
glioma,meningioma,0,1,0.09050237,0.5118405,0.0015276349,0.3961295
glioma,pituitary,0,3,0.040232304,0.45386878,0.0021731737,0.5037257
glioma,meningioma,0,1,0.023971174,0.87824315,0.0014253911,0.096360326
glioma,meningioma,0,1,0.0039656307,0.810239,0.031256076,0.1545393
glioma,pituitary,0,3,0.02316562,0.17035313,0.016476719,0.79000455
glioma,meningioma,0,1,0.0038456402,0.5256357,1.0405751e-06,0.4705176
glioma,pituitary,0,3,0.083378,0.23395362,0.011001586,0.6716668
glioma,glioma,0,0,0.9206557,0.0760533,0.000523755,0.0027672811
glioma,glioma,0,0,0.9771259,0.019614412,0.00046330728,0.0027964774
glioma,glioma,0,0,0.9642476,0.032597106,0.00043666552,0.0027186365
glioma,glioma,0,0,0.9159203,0.073940456,0.0019093612,0.0082299
glioma,meningioma,0,1,0.44654787,0.47548953,0.00035781375,0.07760481
glioma,glioma,0,0,0.934875,0.057745215,3.751618e-05,0.007342198
glioma,glioma,0,0,0.46677947,0.39368185,0.015909927,0.12362875
glioma,glioma,0,0,0.9606481,0.038009226,0.00042796237,0.00091473514
glioma,glioma,0,0,0.9650742,0.03331906,0.0008686002,0.0007381595
glioma,glioma,0,0,0.9947547,0.0031900706,0.0019243936,0.0001308552
glioma,glioma,0,0,0.98297656,0.016603705,4.2489006e-05,0.0003772294
glioma,glioma,0,0,0.9980882,0.0018426355,1.2480581e-05,5.6723533e-05
glioma,glioma,0,0,0.9555838,0.043987174,5.4667187e-05,0.00037430492
glioma,glioma,0,0,0.80220085,0.18254106,0.0010590793,0.014198948
glioma,glioma,0,0,0.99290824,0.007077723,1.379537e-06,1.2681424e-05
glioma,glioma,0,0,0.9824425,0.017524939,6.300785e-06,2.6205094e-05
glioma,glioma,0,0,0.9943599,0.005590528,8.223999e-06,4.1379597e-05
